Prix,Titre,Année-Modèle,Boite de vitesses,Type de carburant,Kilométrage,Marque,Modèle,Nombre de portes,Origine,Première main,Puissance fiscale,État,Équipements
138 000 DH,Mini Country Man Diesel Automatique 2013,2013,Automatique,Diesel,155000.0,Mini,CountryMan,5.0,Importée neuve,Non,8 CV,Bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Régulateur de vitesse, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques"
60 000 DH,mercedes 250,1993,Manuelle,Diesel,325000.0,Mercedes-Benz,250,5.0,Dédouanée,Non,8 CV,Excellent,"ABS, ESP, Jantes aluminium, Verrouillage centralisé à distance, Vitres électriques"
139 000 DH,Renault Clio Diesel Manuelle 2022 à Kénitra,2022,Manuelle,Diesel,92500.0,Renault,Clio,5.0,WW au Maroc,Non,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
113 000 DH,Dacia Logan deisl,2018,Manuelle,Diesel,135000.0,Dacia,Logan,5.0,WW au Maroc,Non,6 CV,Excellent,Aucun
75 000 DH,Opel Insignia Essence Manuelle 2010 à Rabat,2010,Manuelle,Essence,145000.0,Opel,Insignia,5.0,Dédouanée,Non,10 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Limiteur de vitesse, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
299 000 DH,Land Rover Range Rover Evoque Diesel Automatique,2019,Automatique,Diesel,125000.0,Land Rover,Range Rover Evoque,5.0,WW au Maroc,Oui,8 CV,Très bon,Aucun
635 000 DH,Range rover Vogue,2019,Automatique,Diesel,135000.0,Land Rover,Range Rover Vogue,5.0,WW au Maroc,Non,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
125 000 DH,508 en bonne état,2016,Manuelle,Diesel,155000.0,Peugeot,508,5.0,WW au Maroc,Non,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
225 000 DH,Seat Ateca Diesel Automatique 2019 à Casablanca,2019,Automatique,Diesel,82500.0,Seat,Ateca,5.0,WW au Maroc,Oui,8 CV,Très bon,"Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
148 000 DH,Renault Clio 5 très bonne état,2022,Manuelle,Diesel,7500.0,Renault,Clio,5.0,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
50 000 DH,Peugeot 306 Diesel Automatique 2002 à Casablanca,2002,Automatique,Diesel,27500.0,Peugeot,306,3.0,WW au Maroc,Non,7 CV,Très bon,"CD/MP3/Bluetooth, Régulateur de vitesse, Vitres électriques"
275 000 DH,Renault Megane IV RS 1.8 TCE 300,2020,Automatique,Essence,72500.0,Renault,Megane,5.0,WW au Maroc,Non,10 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Toit ouvrant, Vitres électriques"
350 000 DH,Porsche 928,1988,Manuelle,Essence,72500.0,Porsche,911,3.0,WW au Maroc,Non,16 CV,Très bon,Aucun
120 000 DH,Toyota Corolla Essence Manuelle 2005 à Mohammedia,2005,Manuelle,Essence,125000.0,Toyota,Corolla,5.0,WW au Maroc,Oui,7 CV,Excellent,Aucun
88 000 DH,dacia logan Essence 4silandr,2019,Manuelle,Essence,135000.0,Dacia,Logan,5.0,WW au Maroc,Oui,7 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Verrouillage centralisé à distance"
67 000 DH,Renault Kangoo d65,2006,Manuelle,Diesel,165000.0,Renault,Kangoo,5.0,WW au Maroc,Non,6 CV,Très bon,"CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Verrouillage centralisé à distance, Vitres électriques"
26 000 DH,tmobil éjection 2em m'en carte gris,2000,Manuelle,Essence,175000.0,Rover,Serie 200,5.0,Dédouanée,Non,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Verrouillage centralisé à distance, Vitres électriques"
225 000 DH,Citroen C5 Diesel Manuelle 2021 à Temara,2021,Manuelle,Diesel,47500.0,Citroen,C5,5.0,WW au Maroc,Non,6 CV,Excellent,Aucun
110 000 DH,renault clio 4 2020,2020,Manuelle,Diesel,175000.0,Renault,Clio,5.0,WW au Maroc,Non,6 CV,Neuf,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Limiteur de vitesse, Ordinateur de bord, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
70 000 DH,hyundai i10 ttp,2012,Manuelle,Essence,92500.0,Hyundai,i10,5.0,WW au Maroc,Non,6 CV,Excellent,"CD/MP3/Bluetooth, Climatisation, Verrouillage centralisé à distance, Vitres électriques"
93 000 DH,Peugeot tepee,2010,Manuelle,Diesel,2500.0,Peugeot,Tepee,5.0,WW au Maroc,Non,6 CV,Très bon,Aucun
210 000 DH,audi A3 en très bon état,2019,Automatique,Diesel,185000.0,Audi,A3,5.0,WW au Maroc,Non,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
185 000 DH,Clio5 modèle 2025,2025,Manuelle,Diesel,2500.0,Renault,Clio,5.0,WW au Maroc,Oui,6 CV,Neuf,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
635 000 DH,Mercedes Classe a 220d Pack AMG Line Plus,2024,Automatique,Diesel,2500.0,Mercedes-Benz,Classe CLA,5.0,Importée neuve,Oui,8 CV,Neuf,Aucun
187 000 DH,DACIA Duster 1.5 dCi 110 EDC Prestige,2021,Automatique,Diesel,97500.0,Dacia,Duster,5.0,WW au Maroc,Oui,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
161 500 DH,Citroen C-Elysée Diesel Manuelle 2024 à Temara,2024,Manuelle,Diesel,175000.0,Citroen,C-Elysée,5.0,WW au Maroc,Oui,6 CV,Bon,"ABS, Airbags, CD/MP3/Bluetooth, ESP, Jantes aluminium, Ordinateur de bord, Radar de recul, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
77 000 DH,Ford Ka 2014 DIESEL,2014,Manuelle,Diesel,175000.0,Ford,Ka,3.0,WW au Maroc,Oui,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
133 000 DH,Nissan Micra,2018,Manuelle,Diesel,52500.0,Nissan,Micra,5.0,WW au Maroc,Oui,6 CV,Excellent,Aucun
150 000 DH,S5 V6T B8 3L TFSI STAGE2,2010,Automatique,Essence,105000.0,Audi,A5,5.0,Dédouanée,Non,17 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
65 000 DH,megane 2 à vendre,2006,Manuelle,Diesel,275000.0,Renault,Megane,5.0,WW au Maroc,Non,6 CV,Bon,"ABS, Airbags, Jantes aluminium, Vitres électriques"
125 000 DH,ford c-max 1er main,2013,Manuelle,Diesel,225000.0,Ford,C-Max,5.0,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Vitres électriques"
520 000 DH,هوندا للبيع موديل 2008,2008,Manuelle,Essence,7500.0,Honda,Acty,3.0,Dédouanée,Non,6 CV,Excellent,Aucun
147 000 DH,clio 4 automatique,2020,Automatique,Diesel,67500.0,Renault,Clio,5.0,WW au Maroc,Non,6 CV,Excellent,"Airbags, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Vitres électriques"
204 000 DH,Peugeot Expert,2019,Manuelle,Diesel,125000.0,Peugeot,Expert,5.0,WW au Maroc,Non,6 CV,Neuf,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Limiteur de vitesse, Ordinateur de bord, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
62 000 DH,peugeot 407,2009,Manuelle,Diesel,2500.0,Peugeot,407,5.0,WW au Maroc,Non,8 CV,Bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Vitres électriques"
88 000 DH,Ford Fiesta essence,2017,Manuelle,Essence,87500.0,Ford,Fiesta,5.0,WW au Maroc,Non,7 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Ordinateur de bord, Verrouillage centralisé à distance, Vitres électriques"
112 000 DH,classe C220 diesel,2008,Manuelle,Diesel,225000.0,Mercedes-Benz,Classe C,5.0,WW au Maroc,Non,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
292 000 DH,volvo xc60 d4 98000klm,2018,Automatique,Diesel,97500.0,Volvo,XC60,5.0,WW au Maroc,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
125 000 DH,Dacia Sandero Diesel Manuelle 2022 à Casablanca,2022,Manuelle,Diesel,97500.0,Dacia,Sandero,5.0,WW au Maroc,Oui,6 CV,Excellent,Aucun
10 000 DH,Fiat Uno Diesel Manuelle 2007 à Tanger,2007,Manuelle,Diesel,32500.0,Fiat,Uno,5.0,Dédouanée,Oui,6 CV,Pour Pièces,Aucun
55 000 DH,Opel corsa,2008,Manuelle,Essence,27500.0,Opel,Corsa,5.0,WW au Maroc,Non,7 CV,Bon,Aucun
70 000 DH,dacia logan,2010,Manuelle,Essence,105000.0,Renault,Kangoo,5.0,WW au Maroc,Non,6 CV,Excellent,Verrouillage centralisé à distance
90 000 DH,opel adam,2018,Manuelle,Diesel,105000.0,Opel,Adam,3.0,WW au Maroc,Oui,7 CV,Correct,Aucun
195 000 DH,Skoda Octavia Diesel Manuelle 2021 à Agadir,2021,Manuelle,Diesel,135000.0,Skoda,Octavia,5.0,WW au Maroc,Oui,8 CV,Excellent,Aucun
590 000 DH,jaguar f-pace,2022,Automatique,Diesel,17500.0,Jaguar,F-Pace,5.0,WW au Maroc,Oui,8 CV,Excellent,Aucun
455 000 DH,Mercedes classe C 220 d,2019,Automatique,Diesel,125000.0,Mercedes-Benz,Classe C,5.0,Dédouanée,Non,8 CV,Excellent,"ABS, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
285 000 DH,Kia Sportage Diesel Automatique 2023 à Kénitra,2023,Automatique,Diesel,62500.0,Kia,Sportage,5.0,WW au Maroc,Non,7 CV,Excellent,Aucun
275 000 DH,Golf 7.5 GTD Full black déd 2022 à Tanger,2018,Automatique,Diesel,225000.0,Volkswagen,Golf 7,5.0,Dédouanée,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
300 000 DH,Tiguan 2018 faible km 98000,2018,Automatique,Diesel,7500.0,Volkswagen,Tiguan,5.0,WW au Maroc,Non,8 CV,Excellent,Aucun
89 000 DH,Peugeot Partner Active Diesel WW,2017,Manuelle,Diesel,195000.0,Peugeot,Partner,5.0,WW au Maroc,Oui,6 CV,Bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
126 000 DH,clio 4 intense,2017,Manuelle,Diesel,125000.0,Renault,Clio,5.0,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
78 000 DH,Honda accord,2012,Automatique,Essence,225000.0,Honda,Accord,5.0,WW au Maroc,Non,11 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
130 000 DH,Opel corsa,2020,Manuelle,Essence,105000.0,Opel,Corsa,5.0,WW au Maroc,Non,7 CV,Excellent,"Airbags, CD/MP3/Bluetooth, Climatisation, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
125 000 DH,Dacia Logan,2020,Manuelle,Diesel,97500.0,Dacia,Logan,5.0,WW au Maroc,Non,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Régulateur de vitesse, Toit ouvrant, Vitres électriques"
310 000 DH,Range Rover sport dynamic,2016,Automatique,Diesel,125000.0,Land Rover,Range Rover Sport,5.0,Importée neuve,Oui,8 CV,Excellent,Aucun
120 000 DH,ford focus model 2014,2014,Manuelle,Diesel,175000.0,Ford,Focus,5.0,WW au Maroc,Oui,6 CV,Bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
143 000 DH,Fiat 500 X Diesel Manuelle 2018 à Casablanca,2018,Manuelle,Diesel,125000.0,Fiat,500X,5.0,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
189 000 DH,Mitsubishi L200 clim 650 peintur original 1er main,2022,Manuelle,Diesel,125000.0,Mitsubishi,L200,3.0,Importée neuve,Oui,10 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
237 000 DH,golf 7 Rline,2019,Automatique,Diesel,92500.0,Volkswagen,Golf 7,5.0,WW au Maroc,Non,8 CV,Excellent,"Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
53 000 DH,Kia Picanto,2008,Manuelle,Essence,185000.0,Kia,Picanto,5.0,WW au Maroc,Non,6 CV,Excellent,Climatisation
120 000 DH,Land rover freelander 2 modèle 2012,2012,Automatique,Diesel,225000.0,Land Rover,Freelander,5.0,WW au Maroc,Non,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
32 000 DH,voiture en bonne état,2005,Manuelle,Essence,195000.0,Daihatsu,YRV,5.0,Dédouanée,Non,6 CV,Bon,Aucun
176 000 DH,Mercedes-Benz  C220 automatic,2013,Automatique,Diesel,135000.0,Mercedes-Benz,Classe C,5.0,WW au Maroc,Oui,9 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
140 000 DH,Nissan Micra Diesel Manuelle 2021 à Casablanca,2021,Manuelle,Diesel,125000.0,Nissan,Micra,5.0,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
125 000 DH,Dacia Duster Diesel Manuelle 2015 à Fès,2015,Manuelle,Diesel,195000.0,Dacia,Duster,5.0,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
50 000 DH,Peugeot 206 essence,2008,Manuelle,Essence,195000.0,Peugeot,206,5.0,Dédouanée,Non,6 CV,Très bon,"Airbags, Climatisation, Sièges cuir"
158 000 DH,Kadjar en très bon etat,2016,Manuelle,Diesel,195000.0,Renault,Kadjar,5.0,WW au Maroc,Non,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
185 000 DH,exellente santa fe à vendre,2013,Automatique,Diesel,195000.0,Hyundai,Santa Fe,5.0,WW au Maroc,Non,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Sièges cuir, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
75 000 DH,voiture,2004,Automatique,Essence,155000.0,BMW,Série 6,3.0,Dédouanée,Non,25 CV,Bon,Aucun
120 000 DH,fiat fiorino,2021,Manuelle,Diesel,12500.0,Fiat,Fiorino,5.0,Dédouanée,Non,5 CV,Excellent,"ABS, Climatisation, ESP, Ordinateur de bord, Verrouillage centralisé à distance, Vitres électriques"
115 000 DH,Audi Q5 2010,2010,Automatique,Diesel,275000.0,Audi,Q5,5.0,WW au Maroc,Non,11 CV,Très bon,Aucun
185 000 DH,Mini Cooper Automatique première main,2019,Automatique,Essence,62500.0,Mini,Cooper,3.0,WW au Maroc,Oui,9 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
360 000 DH,Audi Q5 Diesel Automatique 2020 à Agadir,2020,Automatique,Diesel,185000.0,Audi,Q5,5.0,WW au Maroc,Oui,8 CV,Bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
262 000 DH,Hyundai Tucson Diesel Automatique 2021 à Rabat,2021,Automatique,Diesel,105000.0,Hyundai,Tucson,5.0,WW au Maroc,Non,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
63 000 DH,Toyota RAV4 2005,2005,Manuelle,Diesel,275000.0,Toyota,RAV 4,5.0,Pas encore dédouanée,Non,8 CV,Neuf,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
520 000 DH,Jeep Wrangler Sahara Unlimited 2021 - Full Options,2021,Automatique,Diesel,47500.0,Jeep,Wrangler,5.0,WW au Maroc,Non,9 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
140 000 DH,Touareg V6 comme neuf,2014,Automatique,Diesel,225000.0,Volkswagen,Touareg,5.0,WW au Maroc,Non,12 CV,Très bon,Aucun
255 000 DH,Volkswagen Touareg Rline,2018,Automatique,Diesel,165000.0,Volkswagen,Touareg,5.0,WW au Maroc,Non,12 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
115 000 DH,Blw série 1,2012,Manuelle,Diesel,225000.0,BMW,Série 1,5.0,WW au Maroc,Non,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
148 000 DH,Ford focus diesel,2016,Manuelle,Diesel,155000.0,Ford,Focus,5.0,WW au Maroc,Non,6 CV,Excellent,"Airbags, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
190 000 DH,Audi A4 Diesel Automatique 2015 à Casablanca,2015,Automatique,Diesel,185000.0,Audi,A4,5.0,WW au Maroc,Non,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Régulateur de vitesse, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques"
70 000 DH,renault,2008,Manuelle,Essence,2500.0,Renault,Kangoo,5.0,WW au Maroc,Oui,7 CV,Très bon,Aucun
165 000 DH,RENAUT EXPRESS 2022,2022,Manuelle,Diesel,82500.0,Renault,Express,5.0,WW au Maroc,Oui,5 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
38 000 DH,Suzuki wagon R très bon état,1998,Manuelle,Essence,105000.0,Suzuki,Wagon R,3.0,Dédouanée,Oui,7 CV,Très bon,Aucun
47 000 DH,golf 3 break MK3 premier main,1996,Manuelle,Diesel,375000.0,Volkswagen,Golf 3,5.0,Dédouanée,Oui,8 CV,Très bon,"CD/MP3/Bluetooth, Jantes aluminium, Toit ouvrant"
165 000 DH,fiat 500 automatique,2024,Automatique,Essence,12500.0,Fiat,500,3.0,WW au Maroc,Oui,7 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
345 000 DH,BMW Série 5 530e luxury,2018,Automatique,Hybride,67500.0,BMW,Série 5,5.0,WW au Maroc,Oui,11 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
95 000 DH,Honda CR-V Essence Automatique 2007 à Marrakech,2007,Automatique,Essence,115000.0,Honda,CR-V,5.0,WW au Maroc,Oui,11 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Régulateur de vitesse, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
217 000 DH,Mercedes-Benz 220 Diesel Automatique 2014,2014,Automatique,Diesel,165000.0,Mercedes-Benz,220,5.0,WW au Maroc,Non,9 CV,Très bon,Aucun
96 000 DH,Volkswagen Polo Diesel Manuelle 2013 à Agadir,2013,Manuelle,Diesel,195000.0,Volkswagen,Polo,5.0,WW au Maroc,Non,5 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
85 000 DH,Dacia logan,2017,Manuelle,Diesel,185000.0,Dacia,Logan,5.0,WW au Maroc,Non,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Jantes aluminium, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
92 000 DH,Honda accord manuelle 2009,2009,Manuelle,Diesel,225000.0,Honda,Accord,5.0,WW au Maroc,Non,9 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
