Prix,Titre,Année-Modèle,Boite de vitesses,Type de carburant,Kilométrage,Marque,Modèle,Nombre de portes,Origine,Première main,Puissance fiscale,État,Équipements
,renault clio,1994,Manuelle,Essence,30 000 - 34 999,Renault,Clio,,,,7 CV,Très bon,Aucun
300 000 DH,Mercedes Vito,2015,Manuelle,Diesel,300 000 - 349 999,Mercedes-Benz,Vito,3,Dédouanée,,9 CV,Excellent,Aucun
,kia Sportage GT ligne,2024,Automatique,Diesel,10 000 - 14 999,Kia,Sportage,5,WW au Maroc,Oui,6 CV,Neuf,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
120 000 DH,Volkswagen Passat CC Diesel Automatique 2009,2009,Automatique,Diesel,200 000 - 249 999,Volkswagen,Passat CC,5,WW au Maroc,Non,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
238 000 DH,Volkswagen Touran Diesel Automatique 2016,2016,Automatique,Diesel,160 000 - 169 999,Volkswagen,Touran,,Dédouanée,Non,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
23 000 DH,Mitsubishi Lancer Essence Manuelle 1999,1999,Manuelle,Essence,50 000 - 54 999,Mitsubishi,Lancer,5,,Non,7 CV,,Caméra de recul
430 000 DH,Tesla Model S / Toit Ouvrant,2020,Automatique,Electrique,75 000 - 79 999,Tesla,Model S,5,Importée neuve,Oui,27 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
394 997 DH,Classe E Diesel  pack amg 2020 diesel,2020,Automatique,Diesel,130 000 - 139 999,Mercedes-Benz,Classe E,5,WW au Maroc,Non,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
70 000 DH,touareg V6,2006,Automatique,Diesel,250 000 - 299 999,Volkswagen,Touareg,5,Dédouanée,Non,12 CV,Excellent,"ABS, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
300 000 DH,Hyundai Tucson Diesel Automatique 2022,2022,Automatique,Diesel,70 000 - 74 999,Hyundai,Tucson,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
188 000 DH,Volkswagen Golf 7 Diesel Automatique 2019 à Agadir,2019,Automatique,Diesel,130 000 - 139 999,Volkswagen,Golf 7,5,WW au Maroc,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
55 000 DH,chevrolet,2015,Manuelle,Essence,10 000 - 14 999,Chevrolet,Spark,5,WW au Maroc,Non,6 CV,Bon,"Climatisation, Verrouillage centralisé à distance, Vitres électriques"
,Volkswagen Polo Diesel Manuelle 2011 à Nador,2011,Manuelle,Diesel,200 000 - 249 999,Volkswagen,Polo,5,Dédouanée,Non,5 CV,Très bon,"ABS, Airbags, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
95 000 DH,mini cooper type S version R56,2009,Manuelle,Essence,200 000 - 249 999,Mini,Cooper,3,WW au Maroc,Non,9 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques"
,Audi A3 Berline S-Line Plus,2019,Automatique,Diesel,190 000 - 199 999,Audi,A3,5,Dédouanée,,8 CV,Excellent,"ABS, Airbags, Caméra de recul, Climatisation, ESP, Jantes aluminium, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
,205 à vendre,1983,Manuelle,Essence,190 000 - 199 999,Peugeot,205,5,Dédouanée,Non,5 CV,Bon,Aucun
,Chery Tiggo Essence Manuelle 2022 à Rabat,2022,Manuelle,Essence,20 000 - 24 999,Chery,Tiggo,5,WW au Maroc,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,Fiat 500 Essence Automatique 2021 à Casablanca,2021,Automatique,Essence,40 000 - 44 999,Fiat,500,3,WW au Maroc,Non,7 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
55 000 DH,Peugeot 206 HDI diesel modèle 2005,2005,Manuelle,Diesel,250 000 - 299 999,Peugeot,206,5,WW au Maroc,Non,6 CV,Excellent,"CD/MP3/Bluetooth, Verrouillage centralisé à distance, Vitres électriques"
,Hyundai santafee,2016,Automatique,Diesel,250 000 - 299 999,Hyundai,Santa Fe,5,WW au Maroc,Oui,8 CV,Neuf,Aucun
,Volkswagen T-ROC 2.0 Tdi RLINE 2024 importer🇩🇪,2024,Automatique,Diesel,0 - 4 999,Volkswagen,T-Roc,5,Importée neuve,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
,peugeot,,,Diesel,,,,,,,9 CV,,Aucun
,congo  d65 7chev model 2009,2009,Manuelle,Essence,250 000 - 299 999,Renault,Kangoo,5,,Non,7 CV,Bon,"Verrouillage centralisé à distance, Vitres électriques"
,skoda,2018,Manuelle,Diesel,130 000 - 139 999,Skoda,Octavia,5,WW au Maroc,,8 CV,Bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
50 000 DH,daihatsu terios,2006,Manuelle,Essence,180 000 - 189 999,Daihatsu,Terios,,,,9 CV,Très bon,Aucun
92 000 DH,Ford Fiesta Diesel Manuelle 2017,2017,Manuelle,Diesel,130 000 - 139 999,Ford,Fiesta,5,WW au Maroc,Non,6 CV,Bon,Aucun
,BMW X3 automatique,2019,Automatique,Diesel,10 000 - 14 999,BMW,X3,5,WW au Maroc,Non,8 CV,Très bon,Aucun
138 000 DH,tout op bon voiture,2022,Manuelle,Diesel,0 - 4 999,Dacia,Logan,5,WW au Maroc,Oui,6 CV,Excellent,Aucun
108 000 DH,فياط فيورينو 2021 جديدة,2021,Manuelle,Diesel,80 000 - 84 999,Fiat,Fiorino,5,WW au Maroc,Oui,5 CV,Très bon,"CD/MP3/Bluetooth, Climatisation"
,tiguan full options,2021,Automatique,Diesel,110 000 - 119 999,Volkswagen,Tiguan,5,Dédouanée,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
42 000 DH,Dacia Logan 2011fayta taxi 6cv,2011,Manuelle,Diesel,10 000 - 14 999,Dacia,Logan,5,WW au Maroc,Non,6 CV,Bon,Aucun
320 000 DH,BMW Série 3 320D 2019,2019,Automatique,Diesel,170 000 - 179 999,BMW,Série 3,5,WW au Maroc,Oui,8 CV,Excellent,Aucun
155 500 DH,Renault Express Diesel Manuelle 2023 à Agadir,2023,Manuelle,Diesel,10 000 - 14 999,Renault,Express,5,WW au Maroc,Oui,6 CV,Neuf,"Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Régulateur de vitesse, Vitres électriques"
70 000 DH,أوبيل كورسا بنزين يدوي 2011 في سلا,2011,Manuelle,Essence,0 - 4 999,Opel,Corsa,5,WW au Maroc,Non,5 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Limiteur de vitesse, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
60 000 DH,سيارة للبيع كيا سورينتو 2007,2007,Manuelle,Diesel,10 000 - 14 999,Kia,Sorento,,Dédouanée,,10 CV,Très bon,"ABS, CD/MP3/Bluetooth, Climatisation, Ordinateur de bord, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
119 000 DH,Fiat 500 Essence Automatique 2019 à Casablanca,2019,Automatique,Essence,55 000 - 59 999,Fiat,500,3,,Non,7 CV,Très bon,"ABS, Airbags, Climatisation, ESP, Jantes aluminium, Ordinateur de bord, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
,BMW A vandre,2019,Automatique,Diesel,10 000 - 14 999,BMW,X3,5,WW au Maroc,Non,8 CV,Très bon,Aucun
90 000 DH,peguot 208 essence,2014,Manuelle,Essence,10 000 - 14 999,Peugeot,208,5,Importée neuve,Non,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Système de navigation/GPS, Vitres électriques"
120 000 DH,Mercedes-Benz Classe C Diesel Manuelle 2001,2001,Manuelle,Diesel,400 000 - 449 999,Mercedes-Benz,Classe C,3,Dédouanée,Oui,9 CV,Très bon,Aucun
245 000 DH,Kia Sportage Diesel Manuelle 2022 à Marrakech,2022,Manuelle,Diesel,25 000 - 29 999,Kia,Sportage,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, Caméra de recul, Climatisation, ESP, Jantes aluminium, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
85 000 DH,Citroen C5 Diesel Manuelle 2012 à Rabat,2012,Manuelle,Diesel,200 000 - 249 999,Citroen,C5,3,Dédouanée,Oui,8 CV,Excellent,Aucun
285 000 DH,bmw serie 5,2018,Automatique,Diesel,130 000 - 139 999,BMW,Série 5,5,WW au Maroc,Non,8 CV,Bon,Aucun
42 000 DH,Mercedes-Benz,1996,Manuelle,Diesel,180 000 - 189 999,Mercedes-Benz,250,5,Dédouanée,Non,10 CV,Très bon,Aucun
150 000 DH,Renault Kangoo,2020,Manuelle,Diesel,0 - 4 999,Renault,Kangoo,5,WW au Maroc,Oui,7 CV,Excellent,"Jantes aluminium, Vitres électriques"
92 000 DH,Ford Focus Diesel Manuelle 2010 à Missour,2010,Manuelle,Diesel,180 000 - 189 999,Ford,Focus,5,,Non,7 CV,Excellent,"ABS, Airbags, Climatisation, Jantes aluminium, Sièges cuir, Vitres électriques"
129 000 DH,dacia duster 2016/11/23,2016,Manuelle,Essence,130 000 - 139 999,Dacia,Duster,5,WW au Maroc,Oui,6 CV,Excellent,"Climatisation, Jantes aluminium, Limiteur de vitesse, Verrouillage centralisé à distance"
118 000 DH,clio 4 tout option avendre,2019,Manuelle,Diesel,150 000 - 159 999,Renault,Clio,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
48 000 DH,Kia Cerato Diesel Manuelle 2007 à Khénifra,2007,Manuelle,Diesel,60 000 - 64 999,Kia,Cerato,,,,8 CV,Bon,Aucun
370 000 DH,tiguan allspace plus,2018,Automatique,Diesel,170 000 - 179 999,Volkswagen,Tiguan,5,Dédouanée,Oui,8 CV,Très bon,Aucun
82 000 DH,dacia logan,2011,Manuelle,Diesel,200 000 - 249 999,Dacia,Logan,5,WW au Maroc,Oui,6 CV,Très bon,"Airbags, CD/MP3/Bluetooth, Climatisation, Verrouillage centralisé à distance"
215 000 DH,Golf 7 gtd restyle 7.5,2019,Automatique,Diesel,120 000 - 129 999,Volkswagen,Golf 7,5,Importée neuve,Non,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
,Audi Q2 Diesel Automatique 2019 à Agadir,2019,Automatique,Diesel,160 000 - 169 999,Audi,Q2,5,WW au Maroc,,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
185 000 DH,Audi A5 2L Diesel Automatique 2015 à Casablanca,2015,Automatique,Diesel,140 000 - 149 999,Audi,A5,5,WW au Maroc,Oui,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Régulateur de vitesse, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques"
39 000 DH,clio 2 essence 7ch,1999,Manuelle,Essence,350 000 - 399 999,Renault,Clio,5,Dédouanée,Non,7 CV,Correct,"Jantes aluminium, Verrouillage centralisé à distance"
245 000 DH,Kia K5 Hybride Automatique 2021 à Casablanca,2021,Automatique,Hybride,65 000 - 69 999,Kia,K5,5,WW au Maroc,Oui,11 CV,Très bon,"ABS, Airbags, Caméra de recul, Climatisation, ESP, Jantes aluminium, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,Volkswagen jetta,2018,Automatique,Diesel,180 000 - 189 999,Volkswagen,Jetta,,Dédouanée,,8 CV,,Aucun
278 000 DH,Mercedes classe C220 automatique en bon état,2017,Automatique,Diesel,190 000 - 199 999,Mercedes-Benz,Classe C,5,Importée neuve,Non,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
105 000 DH,BMW Série 1 Diesel Manuelle 2010 à Ifrane,2010,Manuelle,Diesel,180 000 - 189 999,BMW,Série 1,5,WW au Maroc,Non,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,peugeot,2000,Manuelle,Essence,0 - 4 999,Peugeot,205,,WW au Maroc,,6 CV,Excellent,Verrouillage centralisé à distance
120 000 DH,voiture d'occasion,2020,Manuelle,Diesel,90 000 - 94 999,Fiat,Tipo,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Verrouillage centralisé à distance, Vitres électriques"
115 000 DH,Peugeot 3008 Diesel Manuelle Premuim Pack bvm6,2009,Manuelle,Diesel,200 000 - 249 999,Peugeot,3008,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
360 000 DH,Volvo XC60 Diesel Automatique 2021 à Tanger,2021,Automatique,Diesel,170 000 - 179 999,Volvo,XC60,,WW au Maroc,Non,8 CV,Bon,"Airbags, Jantes aluminium, Sièges cuir, Système de navigation/GPS"
80 000 DH,Mercedes 211,2008,Automatique,Diesel,30 000 - 34 999,Mercedes-Benz,Classe C,,,,12 CV,Bon,Jantes aluminium
,dacia dokker,2019,Manuelle,Diesel,10 000 - 14 999,Dacia,Dokker,,,,6 CV,Très bon,"Airbags, Climatisation"
153 000 DH,Dacia Stepway Automatique Essence 2022,2022,Automatique,Essence,25 000 - 29 999,Dacia,Sandero,5,WW au Maroc,Non,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
170 000 DH,Citroen Berlingo Diesel Manuelle 2020 à Tanger,2020,Manuelle,Diesel,80 000 - 84 999,Citroen,Berlingo,5,WW au Maroc,Oui,6 CV,Excellent,Aucun
11 500 DH,Peugeot 305 break,1984,Manuelle,Diesel,Plus de 500 000,Peugeot,305,5,Dédouanée,Non,8 CV,,Aucun
178 000 DH,Audi Q5 Modèle 2014,2014,Manuelle,Diesel,200 000 - 249 999,Audi,Q5,5,WW au Maroc,Non,8 CV,Très bon,Aucun
,NissanQashqai,2008,Manuelle,Diesel,400 000 - 449 999,Nissan,Qashqai,5,WW au Maroc,Non,8 CV,Bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Ordinateur de bord, Radar de recul, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,hyundai Elantra.trad 2019,2019,Automatique,Diesel,55 000 - 59 999,Hyundai,Elantra,5,WW au Maroc,Non,6 CV,Excellent,"CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Vitres électriques"
45 000 DH,renault,1999,Manuelle,Diesel,80 000 - 84 999,Renault,Laguna,,Dédouanée,Non,7 CV,,Aucun
35 000 DH,Mercedes-Benz C 220 d 4M AMG-Line COMAND LED HuD,2021,Automatique,Diesel,150 000 - 159 999,Mercedes-Benz,220,5,Pas encore dédouanée,Oui,9 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
40 200 DH,Hyundai Atos Essence Manuelle 2007 à Kénitra,2007,Manuelle,Essence,80 000 - 84 999,Hyundai,Atos,5,WW au Maroc,Non,6 CV,Très bon,"CD/MP3/Bluetooth, Vitres électriques"
,بيرلنغو نقية بزاف,2018,Manuelle,Diesel,10 000 - 14 999,Citroen,Berlingo,5,,Non,6 CV,Très bon,Aucun
,Hyundai H100,2015,Manuelle,Diesel,250 000 - 299 999,Hyundai,H-100,5,,Oui,10 CV,Bon,Aucun
6 999 DH,Citroen C4 PICASSO Diesel,2010,Manuelle,Diesel,200 000 - 249 999,Citroen,C4,5,WW au Maroc,Non,6 CV,Très bon,"ABS, Airbags, Climatisation, ESP, Limiteur de vitesse, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Vitres électriques"
105 000 DH,vente véhicule,2009,Automatique,Diesel,250 000 - 299 999,Audi,A3,5,Dédouanée,Non,8 CV,Très bon,Aucun
133 000 DH,Fiat 500 Essence Automatique 2022 à Casablanca,2022,Automatique,Essence,80 000 - 84 999,Fiat,500,3,WW au Maroc,Oui,7 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
230 000 DH,Hyundai creta  - Diesel - manuelle -  2022-,2022,Manuelle,Diesel,0 - 4 999,Hyundai,Creta,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Caméra de recul, Jantes aluminium, Radar de recul, Vitres électriques"
,mini,2017,Automatique,Essence,80 000 - 84 999,Mini,Cooper,3,Dédouanée,Non,9 CV,Excellent,"CD/MP3/Bluetooth, Caméra de recul, Climatisation, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
215 000 DH,Peugeot 2008,2021,Manuelle,Diesel,80 000 - 84 999,Peugeot,2008,5,WW au Maroc,Non,6 CV,Excellent,"ABS, Airbags, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
46 000 DH,suzuki,1996,Manuelle,Essence,15 000 - 19 999,Suzuki,Carry,5,Dédouanée,Non,6 CV,Très bon,Aucun
190 000 DH,Opel Astra Diesel Automatique 2020 à Rabat,2020,Automatique,Diesel,80 000 - 84 999,Opel,Astra,5,,,6 CV,Excellent,Aucun
270 000 DH,Volkswagen Touran,2020,Automatique,Diesel,15 000 - 19 999,Volkswagen,Touran,5,Dédouanée,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
239 000 DH,Fiat 500 X Essence Automatique 2023 à Casablanca,2023,Automatique,Essence,0 - 4 999,Fiat,500X,5,WW au Maroc,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Régulateur de vitesse, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
235 000 DH,Touran tout Option,2016,Automatique,Diesel,10 000 - 14 999,Volkswagen,Touran,5,Dédouanée,Non,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
110 000 DH,dacia lodgy,2016,Manuelle,Diesel,50 000 - 54 999,Dacia,Lodgy,5,WW au Maroc,Oui,6 CV,Excellent,"CD/MP3/Bluetooth, Sièges cuir"
160 000 DH,golf7 gtd 2013,2013,Automatique,Diesel,190 000 - 199 999,Volkswagen,E-Golf,,Importée neuve,,8 CV,Très bon,Aucun
130 000 DH,فورد كونيكت,2018,Manuelle,Diesel,0 - 4 999,Ford,Connect,5,WW au Maroc,Non,5 CV,Bon,Climatisation
42 000 DH,Fiat Punto Essence Manuelle 1999 à Rabat,1999,Manuelle,Essence,250 000 - 299 999,Fiat,Punto,5,Dédouanée,,6 CV,Très bon,Vitres électriques
,Ford kuga 2021,2021,Automatique,Diesel,60 000 - 64 999,Ford,Kuga,5,Importée neuve,Oui,6 CV,Neuf,Aucun
360 000 DH,Volkswagen Tiguan Rline,2018,Automatique,Diesel,90 000 - 94 999,Volkswagen,Tiguan,5,Dédouanée,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
,Range Rover Vogue,2016,Automatique,Diesel,160 000 - 169 999,Land Rover,Range Rover Vogue,5,WW au Maroc,,12 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
53 000 DH,Mazda 2 2012 Essence très bon état,2012,Manuelle,Essence,130 000 - 139 999,Mazda,Mazda 2,5,WW au Maroc,Non,8 CV,Très bon,"Airbags, CD/MP3/Bluetooth, Verrouillage centralisé à distance"
160 000 DH,Audi s7,2011,Automatique,Diesel,180 000 - 189 999,Audi,A7,5,Dédouanée,Non,12 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
203 000 DH,Audi A4 Diesel Automatique 2018 à Casablanca,2018,Automatique,Diesel,190 000 - 199 999,Audi,A4,5,WW au Maroc,Non,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques"
,Renault 12 TL  Essence Manuelle 1977 à Casablanca,1980 ou plus ancien,Manuelle,Essence,35 000 - 39 999,Renault,12,5,Dédouanée,Oui,7 CV,Excellent,Aucun
122 000 DH,Dacia Sandero Diesel Manuelle 2020 à Tanger,2020,Manuelle,Diesel,170 000 - 179 999,Dacia,Sandero,5,WW au Maroc,Oui,6 CV,Très bon,Aucun
128 000 DH,Toyota Corolla Diesel Manuelle 2014 à Rabat,2014,Manuelle,Diesel,200 000 - 249 999,Toyota,Corolla,5,WW au Maroc,Non,5 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Radar de recul, Verrouillage centralisé à distance, Vitres électriques"
169 000 DH,Dacia Duster EXELLENTE ETAT,2019,Manuelle,Diesel,100 000 - 109 999,Dacia,Duster,5,WW au Maroc,Oui,7 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
358 000 DH,Volvo XC60 Diesel Automatique 2021 à Meknès,2021,Automatique,Diesel,180 000 - 189 999,Volvo,XC60,5,WW au Maroc,Non,8 CV,Bon,"Airbags, Jantes aluminium, Sièges cuir, Système de navigation/GPS"
,citroen c15,1993,Manuelle,Diesel,10 000 - 14 999,Citroen,C15,,,,7 CV,Excellent,Aucun
